Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
1608132600,0,"2020-12-16 15:30:00",127.099998,127.449996,126.690002,127.04,10366226
1608136200,0,"2020-12-16 16:30:00",127.033203,128.020004,127.019996,127.555,10416281
1608139800,0,"2020-12-16 17:30:00",127.550003,127.809997,127.260002,127.370002,6040339
1608143400,0,"2020-12-16 18:30:00",127.370002,127.940002,127.285003,127.400001,8541810
1608147000,0,"2020-12-16 19:30:00",127.400001,128.235,127.379997,128.104995,11047851
1608150600,0,"2020-12-16 20:30:00",128.11,128.369995,127.690002,127.75,11948919
1608215400,0,"2020-12-17 14:30:00",128.899993,129.580001,128.190002,129.044998,26823239
1608219000,0,"2020-12-17 15:30:00",129.050003,129.199996,128.589996,128.675003,10496755
1608222600,0,"2020-12-17 16:30:00",128.679992,128.710006,128.044998,128.413604,9108150
1608226200,0,"2020-12-17 17:30:00",128.410003,128.710006,128.143493,128.505004,7529053
1608229800,0,"2020-12-17 18:30:00",128.505004,128.669998,128.220001,128.285003,7660621
1608233400,0,"2020-12-17 19:30:00",128.289993,128.539993,128.119995,128.369995,6975175
1608237000,0,"2020-12-17 20:30:00",128.369995,128.830001,128.289993,128.649993,8203528
1608301800,0,"2020-12-18 14:30:00",128.960006,129.100006,127.080001,127.400001,36878437
1608305400,0,"2020-12-18 15:30:00",127.380798,127.940002,127.220001,127.440002,10334067
1608309000,0,"2020-12-18 16:30:00",127.43,127.779899,127.29,127.649299,8589453
1608312600,0,"2020-12-18 17:30:00",127.645202,128,127.150001,127.160003,8497339
1608316200,0,"2020-12-18 18:30:00",127.169998,127.18,126.419998,126.748001,12107995
1608319800,0,"2020-12-18 19:30:00",126.745002,127.989997,126.120002,126.550003,16117860
1608323400,0,"2020-12-18 20:30:00",126.550003,127,126.279998,126.650001,17350106
1608561000,0,"2020-12-21 14:30:00",125.43,126.6184,123.889999,124.019996,29400945
1608564600,0,"2020-12-21 15:30:00",124.010002,124.789901,123.448997,124.574996,15697075
1608568200,0,"2020-12-21 16:30:00",124.580001,125.720001,124.569999,125.695899,9440757
1608571800,0,"2020-12-21 17:30:00",125.694999,126.449996,125.578498,126.415,8651741
1608575400,0,"2020-12-21 18:30:00",126.410003,127.279998,126.400001,126.989997,10681273
1608579000,0,"2020-12-21 19:30:00",126.989997,127.059997,126.270103,126.480796,8373687
1608582600,0,"2020-12-21 20:30:00",126.480003,128.309997,126.139999,128.240005,18389542
1608647400,0,"2020-12-22 14:30:00",131.61,134.404998,130.399993,133.131805,66658379
1608651000,0,"2020-12-22 15:30:00",133.130004,133.419998,131,131.690002,21811123
1608654600,0,"2020-12-22 16:30:00",131.684997,132.169998,129.649993,131.580001,23535289
1608658200,0,"2020-12-22 17:30:00",131.586105,132.949996,131.460006,132.699295,13409187
1608661800,0,"2020-12-22 18:30:00",132.690002,133.149993,132.289993,132.645004,12489289
1608665400,0,"2020-12-22 19:30:00",132.649993,132.649993,131.630004,131.729995,11289168
1608669000,0,"2020-12-22 20:30:00",131.720001,131.880004,131.221496,131.845001,10501578
1608733800,0,"2020-12-23 14:30:00",131.918502,132.259796,130.850006,131.733795,26470355
1608737400,0,"2020-12-23 15:30:00",131.729995,131.889999,131.161895,131.389999,12416685
1608741000,0,"2020-12-23 16:30:00",131.389999,132.119995,131.210006,132.068298,9043861
1608744600,0,"2020-12-23 17:30:00",132.050003,132.259994,131.800003,132.080001,6880799
1608748200,0,"2020-12-23 18:30:00",132.074996,132.100006,131.619995,131.755905,5719472
1608751800,0,"2020-12-23 19:30:00",131.759994,131.869995,131.559997,131.61,6479325
1608755400,0,"2020-12-23 20:30:00",131.61,131.880004,130.919998,130.960006,9426210
1608820200,0,"2020-12-24 14:30:00",131.320007,133.180496,131.100006,133.135604,23433584
1608823800,0,"2020-12-24 15:30:00",133.134002,133.460006,132.11,132.147094,14350270
1608827400,0,"2020-12-24 16:30:00",132.160003,132.36,131.589996,131.880004,8918904
1608831000,0,"2020-12-24 17:30:00",131.880004,132.050003,131.61,131.990005,6089679
1608832800,0,"2020-12-24 18:00:00",131.970001,132.070007,131.899993,132,1392841
1609165800,0,"2020-12-28 14:30:00",133.699996,135.740005,133.570007,134.918395,36723715
1609169400,0,"2020-12-28 15:30:00",134.919998,136,134.86,135.789993,16440569
1609173000,0,"2020-12-28 16:30:00",135.789993,136.399993,135.770004,136.074996,16134003
1609176600,0,"2020-12-28 17:30:00",136.080001,136.419998,135.970001,136.246994,10490924
1609180200,0,"2020-12-28 18:30:00",136.249893,136.770004,135.985,136.744995,10480763
1609183800,0,"2020-12-28 19:30:00",136.744995,137.339996,136.669998,136.845001,13774259
1609187400,0,"2020-12-28 20:30:00",136.845092,136.990005,136.339996,136.749801,11432984
1609252200,0,"2020-12-29 14:30:00",137.770004,138.690002,135.509994,135.979995,39167115
1609255800,0,"2020-12-29 15:30:00",135.981506,137.410003,135.820007,137.296493,17547452
1609259400,0,"2020-12-29 16:30:00",137.300003,137.570007,136.36,136.488403,14413612
1609263000,0,"2020-12-29 17:30:00",136.485,136.529998,135.670104,136.080001,11872430
1609266600,0,"2020-12-29 18:30:00",136.084793,136.389999,135.690002,135.793197,8102173
1609270200,0,"2020-12-29 19:30:00",135.793502,135.850006,135.130004,135.367797,12138890
1609273800,0,"2020-12-29 20:30:00",135.369995,135.539993,134.340896,134.880004,11503344
1609338600,0,"2020-12-30 14:30:00",135.580001,135.880004,133.660003,133.994995,26111544
1609342200,0,"2020-12-30 15:30:00",134.009292,134.779998,133.565002,134.619995,12972151
1609345800,0,"2020-12-30 16:30:00",134.616592,135.179992,134.529998,134.675003,11337646
1609349400,0,"2020-12-30 17:30:00",134.675399,134.710006,134.199996,134.460006,8477179
1609353000,0,"2020-12-30 18:30:00",134.455398,134.619995,133.86,133.990005,8409522
1609356600,0,"2020-12-30 19:30:00",134,134.009994,133.399993,133.703399,11298422
1609360200,0,"2020-12-30 20:30:00",133.699996,134.179992,133.490005,133.679992,9694328
1609425000,0,"2020-12-31 14:30:00",134.080001,134.660003,132.650299,132.884994,23062450
1609428600,0,"2020-12-31 15:30:00",132.880798,133.300003,132.449996,132.529998,11002728
1609432200,0,"2020-12-31 16:30:00",132.529998,132.800003,131.720001,132.619995,13538948
1609435800,0,"2020-12-31 17:30:00",132.619995,132.717605,132.310104,132.560806,7474176
1609439400,0,"2020-12-31 18:30:00",132.565002,132.889999,132.009994,132.764999,9408857
1609443000,0,"2020-12-31 19:30:00",132.770004,133.179992,132.565994,132.800003,10147999
1609446600,0,"2020-12-31 20:30:00",132.794998,133.330001,132.449996,132.580001,11777361
